Run Name,221006 ABm1-40 10.7.19
Run Date,04:08:52 PM   10-06-22
Method Name,Superdex75_10/300 SEC
Export Format Version, 1.00
Method ID, 2655
Points/Second, 5.00
Number of Records,  13470
Offset from Run Start Time,00:00:00
Run End Time,00:44:54
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,UV,Conductivity,Volume
   417.0,0.000234,   3.743,     4.2
   417.2,0.000135,   3.743,     4.2
   417.4,0.000053,   3.743,     4.2
   417.6,-0.000025,   3.743,     4.2
   417.8,-0.000126,   3.743,     4.2
   418.0,-0.000196,   3.743,     4.2
   418.2,-0.000298,   3.743,     4.2
   418.4,-0.000388,   3.743,     4.2
   418.6,-0.000381,   3.743,     4.2
   418.8,-0.000417,   3.743,     4.2
   419.0,-0.000445,   3.729,     4.2
   419.2,-0.000520,   3.729,     4.2
   419.4,-0.000535,   3.729,     4.2
   419.6,-0.000508,   3.729,     4.2
   419.8,-0.000474,   3.729,     4.2
   420.0,-0.000412,   3.729,     4.2
   420.2,-0.000365,   3.729,     4.2
   420.4,-0.000317,   3.729,     4.2
   420.6,-0.000250,   3.729,     4.2
   420.8,-0.000190,   3.729,     4.2
   421.0,-0.000252,   3.729,     4.2
   421.2,-0.000238,   3.743,     4.2
   421.4,-0.000242,   3.743,     4.2
   421.6,-0.000234,   3.743,     4.2
   421.8,-0.000213,   3.743,     4.2
   422.0,-0.000166,   3.729,     4.2
   422.2,-0.000123,   3.729,     4.2
   422.4,-0.000149,   3.729,     4.2
   422.6,-0.000159,   3.729,     4.2
   422.8,-0.000117,   3.729,     4.2
   423.0,-0.000070,   3.743,     4.2
   423.2,-0.000018,   3.743,     4.2
   423.4,0.000123,   3.743,     4.2
   423.6,0.000206,   3.743,     4.2
   423.8,0.000286,   3.743,     4.2
   424.0,0.000345,   3.743,     4.2
   424.2,0.000292,   3.743,     4.2
   424.4,0.000235,   3.743,     4.2
   424.6,0.000226,   3.743,     4.2
   424.8,0.000268,   3.743,     4.2
   425.0,0.000301,   3.743,     4.3
   425.2,0.000315,   3.743,     4.3
   425.4,0.000300,   3.743,     4.3
   425.6,0.000228,   3.743,     4.3
   425.8,0.000128,   3.743,     4.3
   426.0,0.000067,   3.743,     4.3
   426.2,0.000073,   3.743,     4.3
   426.4,0.000092,   3.743,     4.3
   426.6,0.000165,   3.743,     4.3
   426.8,0.000165,   3.743,     4.3
   427.0,0.000142,   3.743,     4.3
   427.2,0.000096,   3.743,     4.3
   427.4,0.000067,   3.743,     4.3
   427.6,-0.000043,   3.743,     4.3
   427.8,-0.000133,   3.743,     4.3
   428.0,-0.000183,   3.743,     4.3
   428.2,-0.000085,   3.756,     4.3
   428.4,0.000003,   3.743,     4.3
   428.6,0.000080,   3.743,     4.3
   428.8,0.000150,   3.743,     4.3
   429.0,0.000190,   3.743,     4.3
   429.2,0.000271,   3.743,     4.3
   429.4,0.000337,   3.743,     4.3
   429.6,0.000411,   3.743,     4.3
   429.8,0.000496,   3.743,     4.3
   430.0,0.000586,   3.743,     4.3
   430.2,0.000730,   3.743,     4.3
   430.4,0.000820,   3.756,     4.3
   430.6,0.000743,   3.756,     4.3
   430.8,0.000680,   3.756,     4.3
   431.0,0.000576,   3.743,     4.3
   431.2,0.000515,   3.743,     4.3
   431.4,0.000472,   3.743,     4.3
   431.6,0.000442,   3.743,     4.3
   431.8,0.000363,   3.743,     4.3
   432.0,0.000301,   3.743,     4.3
   432.2,0.000210,   3.743,     4.3
   432.4,0.000146,   3.743,     4.3
   432.6,0.000024,   3.743,     4.3
   432.8,-0.000065,   3.743,     4.3
   433.0,-0.000116,   3.743,     4.3
   433.2,-0.000141,   3.743,     4.3
   433.4,-0.000169,   3.743,     4.3
   433.6,-0.000187,   3.743,     4.3
   433.8,-0.000221,   3.743,     4.3
   434.0,-0.000268,   3.743,     4.3
   434.2,-0.000325,   3.743,     4.3
   434.4,-0.000366,   3.743,     4.3
   434.6,-0.000352,   3.743,     4.3
   434.8,-0.000300,   3.743,     4.3
   435.0,-0.000252,   3.743,     4.4
   435.2,-0.000191,   3.743,     4.4
   435.4,-0.000153,   3.743,     4.4
   435.6,-0.000153,   3.743,     4.4
   435.8,-0.000133,   3.743,     4.4
   436.0,-0.000149,   3.743,     4.4
   436.2,-0.000137,   3.743,     4.4
   436.4,-0.000170,   3.749,     4.4
   436.6,-0.000152,   3.749,     4.4
   436.8,-0.000142,   3.749,     4.4
   437.0,-0.000161,   3.749,     4.4
   437.2,-0.000193,   3.749,     4.4
   437.4,-0.000201,   3.749,     4.4
   437.6,-0.000195,   3.749,     4.4
   437.8,-0.000186,   3.749,     4.4
   438.0,-0.000163,   3.749,     4.4
   438.2,-0.000245,   3.749,     4.4
   438.4,-0.000325,   3.749,     4.4
   438.6,-0.000396,   3.749,     4.4
   438.8,-0.000402,   3.749,     4.4
   439.0,-0.000384,   3.749,     4.4
   439.2,-0.000371,   3.749,     4.4
   439.4,-0.000412,   3.749,     4.4
   439.6,-0.000513,   3.749,     4.4
   439.8,-0.000654,   3.749,     4.4
   440.0,-0.000764,   3.749,     4.4
   440.2,-0.000815,   3.749,     4.4
   440.4,-0.000893,   3.749,     4.4
   440.6,-0.000880,   3.749,     4.4
   440.8,-0.000881,   3.749,     4.4
   441.0,-0.000843,   3.749,     4.4
   441.2,-0.000814,   3.749,     4.4
   441.4,-0.000837,   3.749,     4.4
   441.6,-0.000877,   3.749,     4.4
   441.8,-0.000896,   3.749,     4.4
   442.0,-0.000881,   3.749,     4.4
   442.2,-0.000841,   3.749,     4.4
   442.4,-0.000818,   3.749,     4.4
   442.6,-0.000789,   3.749,     4.4
   442.8,-0.000745,   3.749,     4.4
   443.0,-0.000742,   3.749,     4.4
   443.2,-0.000713,   3.749,     4.4
   443.4,-0.000744,   3.749,     4.4
   443.6,-0.000832,   3.749,     4.4
   443.8,-0.000935,   3.749,     4.4
   444.0,-0.001008,   3.749,     4.4
   444.2,-0.001054,   3.736,     4.4
   444.4,-0.001055,   3.736,     4.4
   444.6,-0.001047,   3.736,     4.4
   444.8,-0.001058,   3.736,     4.4
   445.0,-0.001076,   3.736,     4.5
   445.2,-0.001183,   3.736,     4.5
   445.4,-0.001250,   3.736,     4.5
   445.6,-0.001341,   3.736,     4.5
   445.8,-0.001384,   3.736,     4.5
   446.0,-0.001364,   3.736,     4.5
   446.2,-0.001303,   3.736,     4.5
   446.4,-0.001279,   3.736,     4.5
   446.6,-0.001249,   3.736,     4.5
   446.8,-0.001243,   3.736,     4.5
   447.0,-0.001259,   3.736,     4.5
   447.2,-0.001292,   3.736,     4.5
   447.4,-0.001391,   3.736,     4.5
   447.6,-0.001347,   3.736,     4.5
   447.8,-0.001302,   3.736,     4.5
   448.0,-0.001245,   3.736,     4.5
   448.2,-0.001221,   3.736,     4.5
   448.4,-0.001227,   3.736,     4.5
   448.6,-0.001209,   3.736,     4.5
   448.8,-0.001130,   3.736,     4.5
   449.0,-0.001089,   3.749,     4.5
   449.2,-0.001086,   3.749,     4.5
   449.4,-0.001087,   3.749,     4.5
   449.6,-0.001077,   3.749,     4.5
   449.8,-0.001058,   3.749,     4.5
   450.0,-0.001094,   3.749,     4.5
   450.2,-0.001133,   3.749,     4.5
   450.4,-0.001171,   3.749,     4.5
   450.6,-0.001196,   3.749,     4.5
   450.8,-0.001198,   3.749,     4.5
   451.0,-0.001202,   3.749,     4.5
   451.2,-0.001263,   3.736,     4.5
   451.4,-0.001319,   3.736,     4.5
   451.6,-0.001362,   3.736,     4.5
   451.8,-0.001364,   3.749,     4.5
   452.0,-0.001345,   3.749,     4.5
   452.2,-0.001324,   3.749,     4.5
   452.4,-0.001335,   3.749,     4.5
   452.6,-0.001358,   3.749,     4.5
   452.8,-0.001387,   3.736,     4.5
   453.0,-0.001407,   3.736,     4.5
   453.2,-0.001435,   3.749,     4.5
   453.4,-0.001484,   3.736,     4.5
   453.6,-0.001504,   3.736,     4.5
   453.8,-0.001505,   3.736,     4.5
   454.0,-0.001498,   3.736,     4.5
   454.2,-0.001531,   3.736,     4.5
   454.4,-0.001582,   3.736,     4.5
   454.6,-0.001638,   3.736,     4.5
   454.8,-0.001660,   3.736,     4.5
   455.0,-0.001634,   3.736,     4.6
   455.2,-0.001599,   3.736,     4.6
   455.4,-0.001573,   3.736,     4.6
   455.6,-0.001551,   3.736,     4.6
   455.8,-0.001529,   3.736,     4.6
   456.0,-0.001532,   3.736,     4.6
   456.2,-0.001562,   3.736,     4.6
   456.4,-0.001550,   3.736,     4.6
   456.6,-0.001512,   3.736,     4.6
   456.8,-0.001473,   3.736,     4.6
   457.0,-0.001422,   3.736,     4.6
   457.2,-0.001390,   3.736,     4.6
   457.4,-0.001339,   3.736,     4.6
   457.6,-0.001296,   3.736,     4.6
   457.8,-0.001262,   3.736,     4.6
   458.0,-0.001244,   3.736,     4.6
   458.2,-0.001226,   3.736,     4.6
   458.4,-0.001220,   3.736,     4.6
   458.6,-0.001205,   3.736,     4.6
   458.8,-0.001219,   3.736,     4.6
   459.0,-0.001205,   3.736,     4.6
   459.2,-0.001155,   3.736,     4.6
   459.4,-0.001114,   3.736,     4.6
   459.6,-0.001071,   3.736,     4.6
   459.8,-0.001108,   3.736,     4.6
   460.0,-0.001151,   3.736,     4.6
   460.2,-0.001179,   3.736,     4.6
   460.4,-0.001179,   3.736,     4.6
   460.6,-0.001136,   3.736,     4.6
   460.8,-0.001112,   3.736,     4.6
   461.0,-0.001096,   3.736,     4.6
   461.2,-0.001104,   3.736,     4.6
   461.4,-0.001144,   3.736,     4.6
   461.6,-0.001200,   3.736,     4.6
   461.8,-0.001215,   3.749,     4.6
   462.0,-0.001219,   3.749,     4.6
   462.2,-0.001200,   3.749,     4.6
   462.4,-0.001182,   3.749,     4.6
   462.6,-0.001156,   3.749,     4.6
   462.8,-0.001113,   3.749,     4.6
   463.0,-0.001107,   3.749,     4.6
   463.2,-0.001065,   3.749,     4.6
   463.4,-0.001019,   3.749,     4.6
   463.6,-0.000971,   3.749,     4.6
   463.8,-0.000930,   3.736,     4.6
   464.0,-0.000867,   3.736,     4.6
   464.2,-0.000839,   3.736,     4.6
   464.4,-0.000839,   3.749,     4.6
   464.6,-0.000839,   3.749,     4.6
   464.8,-0.000790,   3.749,     4.6
   465.0,-0.000735,   3.749,     4.7
   465.2,-0.000690,   3.749,     4.7
   465.4,-0.000659,   3.749,     4.7
   465.6,-0.000629,   3.749,     4.7
   465.8,-0.000580,   3.749,     4.7
   466.0,-0.000476,   3.749,     4.7
   466.2,-0.000403,   3.749,     4.7
   466.4,-0.000388,   3.749,     4.7
   466.6,-0.000394,   3.749,     4.7
   466.8,-0.000355,   3.749,     4.7
   467.0,-0.000262,   3.749,     4.7
   467.2,-0.000190,   3.749,     4.7
   467.4,-0.000143,   3.749,     4.7
   467.6,-0.000163,   3.749,     4.7
   467.8,-0.000187,   3.749,     4.7
   468.0,-0.000204,   3.749,     4.7
   468.2,-0.000196,   3.749,     4.7
   468.4,-0.000204,   3.749,     4.7
   468.6,-0.000165,   3.749,     4.7
   468.8,-0.000097,   3.749,     4.7
   469.0,-0.000016,   3.749,     4.7
   469.2,0.000010,   3.749,     4.7
   469.4,-0.000003,   3.736,     4.7
   469.6,-0.000081,   3.736,     4.7
   469.8,-0.000140,   3.736,     4.7
   470.0,-0.000148,   3.736,     4.7
   470.2,-0.000110,   3.736,     4.7
   470.4,-0.000035,   3.736,     4.7
   470.6,0.000005,   3.736,     4.7
   470.8,0.000019,   3.736,     4.7
   471.0,-0.000001,   3.736,     4.7
   471.2,-0.000001,   3.736,     4.7
   471.4,0.000001,   3.736,     4.7
   471.6,0.000020,   3.736,     4.7
   471.8,0.000013,   3.736,     4.7
   472.0,0.000043,   3.736,     4.7
   472.2,0.000056,   3.736,     4.7
   472.4,0.000071,   3.736,     4.7
   472.6,0.000052,   3.736,     4.7
   472.8,0.000007,   3.736,     4.7
   473.0,-0.000023,   3.736,     4.7
   473.2,0.000052,   3.736,     4.7
   473.4,0.000116,   3.736,     4.7
   473.6,0.000124,   3.736,     4.7
   473.8,0.000116,   3.736,     4.7
   474.0,0.000111,   3.736,     4.7
   474.2,0.000124,   3.736,     4.7
   474.4,0.000144,   3.736,     4.7
   474.6,0.000171,   3.736,     4.7
   474.8,0.000210,   3.736,     4.7
   475.0,0.000225,   3.736,     4.8
   475.2,0.000202,   3.736,     4.8
   475.4,0.000166,   3.736,     4.8
   475.6,0.000062,   3.736,     4.8
   475.8,-0.000005,   3.736,     4.8
   476.0,-0.000055,   3.736,     4.8
   476.2,-0.000110,   3.736,     4.8
   476.4,-0.000124,   3.736,     4.8
   476.6,-0.000177,   3.736,     4.8
   476.8,-0.000224,   3.736,     4.8
   477.0,-0.000301,   3.736,     4.8
   477.2,-0.000380,   3.736,     4.8
   477.4,-0.000406,   3.736,     4.8
   477.6,-0.000384,   3.736,     4.8
   477.8,-0.000374,   3.736,     4.8
   478.0,-0.000356,   3.736,     4.8
   478.2,-0.000386,   3.736,     4.8
   478.4,-0.000399,   3.736,     4.8
   478.6,-0.000331,   3.736,     4.8
   478.8,-0.000315,   3.736,     4.8
   479.0,-0.000273,   3.736,     4.8
   479.2,-0.000305,   3.736,     4.8
   479.4,-0.000296,   3.736,     4.8
   479.6,-0.000282,   3.736,     4.8
   479.8,-0.000262,   3.736,     4.8
   480.0,-0.000273,   3.736,     4.8
   480.2,-0.000281,   3.736,     4.8
   480.4,-0.000326,   3.736,     4.8
   480.6,-0.000362,   3.736,     4.8
   480.8,-0.000397,   3.736,     4.8
   481.0,-0.000489,   3.736,     4.8
   481.2,-0.000557,   3.736,     4.8
   481.4,-0.000596,   3.736,     4.8
   481.6,-0.000554,   3.736,     4.8
   481.8,-0.000496,   3.736,     4.8
   482.0,-0.000446,   3.736,     4.8
   482.2,-0.000435,   3.736,     4.8
   482.4,-0.000401,   3.736,     4.8
   482.6,-0.000351,   3.736,     4.8
   482.8,-0.000237,   3.736,     4.8
   483.0,-0.000073,   3.749,     4.8
   483.2,0.000080,   3.749,     4.8
   483.4,0.000205,   3.749,     4.8
   483.6,0.000246,   3.749,     4.8
   483.8,0.000228,   3.749,     4.8
   484.0,0.000190,   3.749,     4.8
   484.2,0.000126,   3.749,     4.8
   484.4,0.000084,   3.749,     4.8
   484.6,0.000077,   3.749,     4.8
   484.8,0.000054,   3.749,     4.8
   485.0,0.000017,   3.749,     4.9
   485.2,-0.000118,   3.749,     4.9
   485.4,-0.000236,   3.749,     4.9
   485.6,-0.000349,   3.749,     4.9
   485.8,-0.000418,   3.749,     4.9
   486.0,-0.000380,   3.749,     4.9
   486.2,-0.000285,   3.749,     4.9
   486.4,-0.000191,   3.749,     4.9
   486.6,-0.000094,   3.749,     4.9
   486.8,-0.000048,   3.749,     4.9
   487.0,-0.000033,   3.749,     4.9
   487.2,-0.000033,   3.749,     4.9
   487.4,-0.000038,   3.749,     4.9
   487.6,0.000010,   3.749,     4.9
   487.8,0.000018,   3.749,     4.9
   488.0,0.000021,   3.749,     4.9
   488.2,0.000016,   3.749,     4.9
   488.4,-0.000032,   3.749,     4.9
   488.6,-0.000107,   3.749,     4.9
   488.8,-0.000151,   3.749,     4.9
   489.0,-0.000173,   3.749,     4.9
   489.2,-0.000141,   3.749,     4.9
   489.4,-0.000106,   3.749,     4.9
   489.6,-0.000088,   3.749,     4.9
   489.8,-0.000077,   3.749,     4.9
   490.0,-0.000108,   3.749,     4.9
   490.2,-0.000128,   3.749,     4.9
   490.4,-0.000072,   3.749,     4.9
   490.6,-0.000032,   3.749,     4.9
   490.8,0.000041,   3.749,     4.9
   491.0,0.000070,   3.749,     4.9
   491.2,0.000062,   3.749,     4.9
   491.4,0.000031,   3.749,     4.9
   491.6,-0.000020,   3.749,     4.9
   491.8,-0.000079,   3.749,     4.9
   492.0,-0.000093,   3.749,     4.9
   492.2,-0.000112,   3.749,     4.9
   492.4,-0.000131,   3.749,     4.9
   492.6,-0.000144,   3.749,     4.9
   492.8,-0.000178,   3.749,     4.9
   493.0,-0.000241,   3.749,     4.9
   493.2,-0.000318,   3.749,     4.9
   493.4,-0.000376,   3.749,     4.9
   493.6,-0.000421,   3.749,     4.9
   493.8,-0.000470,   3.749,     4.9
   494.0,-0.000504,   3.749,     4.9
   494.2,-0.000482,   3.749,     4.9
   494.4,-0.000465,   3.763,     4.9
   494.6,-0.000435,   3.763,     4.9
   494.8,-0.000403,   3.763,     4.9
   495.0,-0.000381,   3.763,     5.0
   495.2,-0.000404,   3.763,     5.0
   495.4,-0.000377,   3.763,     5.0
   495.6,-0.000340,   3.763,     5.0
   495.8,-0.000272,   3.763,     5.0
   496.0,-0.000205,   3.763,     5.0
   496.2,-0.000139,   3.763,     5.0
   496.4,-0.000085,   3.763,     5.0
   496.6,-0.000080,   3.763,     5.0
   496.8,0.000000,   3.749,     5.0
   497.0,0.000000,   3.749,     5.0
   497.2,0.000000,   3.749,     5.0
   497.4,0.000000,   3.749,     5.0
   497.6,0.000000,   3.763,     5.0
   497.8,0.000000,   3.749,     5.0
   498.0,0.000000,   3.749,     5.0
   498.2,0.000000,   3.749,     5.0
   498.4,0.000049,   3.749,     5.0
   498.6,0.000188,   3.749,     5.0
   498.8,0.000335,   3.749,     5.0
   499.0,0.000472,   3.749,     5.0
   499.2,0.000626,   3.749,     5.0
   499.4,0.000783,   3.749,     5.0
   499.6,0.000930,   3.749,     5.0
   499.8,0.001030,   3.749,     5.0
   500.0,0.001099,   3.749,     5.0
   500.2,0.001169,   3.749,     5.0
   500.4,0.001237,   3.749,     5.0
   500.6,0.001317,   3.749,     5.0
   500.8,0.001341,   3.749,     5.0
   501.0,0.001277,   3.749,     5.0
   501.2,0.001228,   3.749,     5.0
   501.4,0.001169,   3.749,     5.0
   501.6,0.001099,   3.749,     5.0
   501.8,0.001045,   3.749,     5.0
   502.0,0.001012,   3.749,     5.0
   502.2,0.001133,   3.749,     5.0
   502.4,0.001263,   3.749,     5.0
   502.6,0.001366,   3.749,     5.0
   502.8,0.001483,   3.749,     5.0
   503.0,0.001563,   3.749,     5.0
   503.2,0.001636,   3.749,     5.0
   503.4,0.001671,   3.749,     5.0
   503.6,0.001649,   3.749,     5.0
   503.8,0.001652,   3.749,     5.0
   504.0,0.001651,   3.749,     5.0
   504.2,0.001633,   3.749,     5.0
   504.4,0.001637,   3.749,     5.0
   504.6,0.001545,   3.749,     5.0
   504.8,0.001469,   3.749,     5.0
   505.0,0.001494,   3.749,     5.1
   505.2,0.001505,   3.749,     5.1
   505.4,0.001529,   3.749,     5.1
   505.6,0.001584,   3.749,     5.1
   505.8,0.001639,   3.749,     5.1
   506.0,0.001700,   3.749,     5.1
   506.2,0.001746,   3.749,     5.1
   506.4,0.001770,   3.749,     5.1
   506.6,0.001812,   3.749,     5.1
   506.8,0.001791,   3.749,     5.1
   507.0,0.001756,   3.749,     5.1
   507.2,0.001713,   3.749,     5.1
   507.4,0.001590,   3.749,     5.1
   507.6,0.001498,   3.749,     5.1
   507.8,0.001424,   3.749,     5.1
   508.0,0.001393,   3.749,     5.1
   508.2,0.001418,   3.749,     5.1
   508.4,0.001463,   3.749,     5.1
   508.6,0.001518,   3.749,     5.1
   508.8,0.001580,   3.749,     5.1
   509.0,0.001630,   3.749,     5.1
   509.2,0.001763,   3.749,     5.1
   509.4,0.001900,   3.749,     5.1
   509.6,0.002051,   3.749,     5.1
   509.8,0.002098,   3.749,     5.1
   510.0,0.002117,   3.749,     5.1
   510.2,0.002126,   3.749,     5.1
   510.4,0.002056,   3.749,     5.1
   510.6,0.001956,   3.749,     5.1
   510.8,0.001870,   3.749,     5.1
   511.0,0.001787,   3.749,     5.1
   511.2,0.001745,   3.749,     5.1
   511.4,0.001721,   3.749,     5.1
   511.6,0.001618,   3.749,     5.1
   511.8,0.001505,   3.749,     5.1
   512.0,0.001375,   3.749,     5.1
   512.2,0.001352,   3.749,     5.1
   512.4,0.001312,   3.749,     5.1
   512.6,0.001277,   3.749,     5.1
   512.8,0.001269,   3.749,     5.1
   513.0,0.001278,   3.736,     5.1
   513.2,0.001359,   3.736,     5.1
   513.4,0.001375,   3.749,     5.1
   513.6,0.001361,   3.749,     5.1
   513.8,0.001333,   3.749,     5.1
   514.0,0.001352,   3.749,     5.1
   514.2,0.001421,   3.749,     5.1
   514.4,0.001515,   3.749,     5.1
   514.6,0.001590,   3.749,     5.1
   514.8,0.001656,   3.749,     5.1
   515.0,0.001694,   3.749,     5.2
   515.2,0.001700,   3.749,     5.2
   515.4,0.001696,   3.749,     5.2
   515.6,0.001628,   3.749,     5.2
   515.8,0.001622,   3.749,     5.2
   516.0,0.001652,   3.749,     5.2
   516.2,0.001671,   3.749,     5.2
   516.4,0.001709,   3.749,     5.2
   516.6,0.001685,   3.749,     5.2
   516.8,0.001628,   3.749,     5.2
   517.0,0.001569,   3.749,     5.2
   517.2,0.001523,   3.749,     5.2
   517.4,0.001475,   3.749,     5.2
   517.6,0.001476,   3.749,     5.2
   517.8,0.001484,   3.749,     5.2
   518.0,0.001578,   3.749,     5.2
   518.2,0.001591,   3.749,     5.2
   518.4,0.001559,   3.749,     5.2
   518.6,0.001526,   3.749,     5.2
   518.8,0.001434,   3.749,     5.2
   519.0,0.001371,   3.749,     5.2
   519.2,0.001377,   3.749,     5.2
   519.4,0.001432,   3.749,     5.2
   519.6,0.001437,   3.749,     5.2
   519.8,0.001439,   3.749,     5.2
   520.0,0.001393,   3.749,     5.2
   520.2,0.001370,   3.749,     5.2
   520.4,0.001273,   3.749,     5.2
   520.6,0.001288,   3.749,     5.2
   520.8,0.001383,   3.749,     5.2
   521.0,0.001436,   3.749,     5.2
   521.2,0.001514,   3.749,     5.2
   521.4,0.001617,   3.749,     5.2
   521.6,0.001655,   3.749,     5.2
   521.8,0.001673,   3.749,     5.2
   522.0,0.001722,   3.749,     5.2
   522.2,0.001793,   3.749,     5.2
   522.4,0.001831,   3.749,     5.2
   522.6,0.001848,   3.749,     5.2
   522.8,0.001855,   3.749,     5.2
   523.0,0.001872,   3.749,     5.2
   523.2,0.001767,   3.749,     5.2
   523.4,0.001661,   3.749,     5.2
   523.6,0.001649,   3.749,     5.2
   523.8,0.001601,   3.749,     5.2
   524.0,0.001572,   3.749,     5.2
   524.2,0.001519,   3.749,     5.2
   524.4,0.001493,   3.749,     5.2
   524.6,0.001475,   3.749,     5.2
   524.8,0.001491,   3.749,     5.2
   525.0,0.001483,   3.749,     5.3
   525.2,0.001489,   3.749,     5.3
   525.4,0.001438,   3.749,     5.3
   525.6,0.001473,   3.749,     5.3
   525.8,0.001558,   3.749,     5.3
   526.0,0.001537,   3.749,     5.3
   526.2,0.001535,   3.749,     5.3
   526.4,0.001507,   3.749,     5.3
   526.6,0.001511,   3.749,     5.3
   526.8,0.001522,   3.749,     5.3
   527.0,0.001548,   3.749,     5.3
   527.2,0.001639,   3.749,     5.3
   527.4,0.001742,   3.749,     5.3
   527.6,0.001791,   3.749,     5.3
   527.8,0.001823,   3.736,     5.3
   528.0,0.001794,   3.736,     5.3
   528.2,0.001743,   3.736,     5.3
   528.4,0.001743,   3.736,     5.3
   528.6,0.001677,   3.736,     5.3
   528.8,0.001635,   3.736,     5.3
   529.0,0.001574,   3.736,     5.3
   529.2,0.001547,   3.736,     5.3
   529.4,0.001505,   3.736,     5.3
   529.6,0.001410,   3.736,     5.3
   529.8,0.001312,   3.736,     5.3
   530.0,0.001235,   3.736,     5.3
   530.2,0.001222,   3.736,     5.3
   530.4,0.001225,   3.736,     5.3
   530.6,0.001240,   3.736,     5.3
   530.8,0.001200,   3.736,     5.3
   531.0,0.001194,   3.736,     5.3
   531.2,0.001205,   3.736,     5.3
   531.4,0.001243,   3.736,     5.3
   531.6,0.001258,   3.736,     5.3
   531.8,0.001299,   3.736,     5.3
   532.0,0.001293,   3.736,     5.3
   532.2,0.001303,   3.736,     5.3
   532.4,0.001331,   3.736,     5.3
   532.6,0.001309,   3.736,     5.3
   532.8,0.001311,   3.736,     5.3
   533.0,0.001321,   3.736,     5.3
   533.2,0.001352,   3.736,     5.3
   533.4,0.001407,   3.736,     5.3
   533.6,0.001495,   3.749,     5.3
   533.8,0.001534,   3.749,     5.3
   534.0,0.001570,   3.749,     5.3
   534.2,0.001581,   3.749,     5.3
   534.4,0.001671,   3.736,     5.3
   534.6,0.001860,   3.749,     5.3
   534.8,0.001931,   3.749,     5.3
   535.0,0.001991,   3.749,     5.4
   535.2,0.002050,   3.749,     5.4
   535.4,0.002093,   3.749,     5.4
   535.6,0.002087,   3.749,     5.4
   535.8,0.002070,   3.749,     5.4
   536.0,0.002021,   3.749,     5.4
   536.2,0.002042,   3.749,     5.4
   536.4,0.001993,   3.749,     5.4
   536.6,0.002002,   3.749,     5.4
   536.8,0.001959,   3.749,     5.4
   537.0,0.001823,   3.749,     5.4
   537.2,0.001772,   3.749,     5.4
   537.4,0.001739,   3.749,     5.4
   537.6,0.001688,   3.749,     5.4
   537.8,0.001659,   3.749,     5.4
   538.0,0.001653,   3.749,     5.4
   538.2,0.001626,   3.749,     5.4
   538.4,0.001588,   3.736,     5.4
   538.6,0.001501,   3.736,     5.4
   538.8,0.001454,   3.736,     5.4
   539.0,0.001379,   3.736,     5.4
   539.2,0.001313,   3.736,     5.4
   539.4,0.001263,   3.736,     5.4
   539.6,0.001251,   3.736,     5.4
   539.8,0.001256,   3.736,     5.4
   540.0,0.001305,   3.736,     5.4
   540.2,0.001319,   3.736,     5.4
   540.4,0.001330,   3.736,     5.4
   540.6,0.001335,   3.736,     5.4
   540.8,0.001351,   3.736,     5.4
   541.0,0.001378,   3.736,     5.4
   541.2,0.001444,   3.736,     5.4
   541.4,0.001473,   3.749,     5.4
   541.6,0.001496,   3.749,     5.4
   541.8,0.001468,   3.736,     5.4
   542.0,0.001407,   3.749,     5.4
   542.2,0.001390,   3.736,     5.4
   542.4,0.001326,   3.749,     5.4
   542.6,0.001288,   3.749,     5.4
   542.8,0.001314,   3.749,     5.4
   543.0,0.001407,   3.749,     5.4
   543.2,0.001437,   3.749,     5.4
   543.4,0.001459,   3.749,     5.4
   543.6,0.001447,   3.749,     5.4
   543.8,0.001461,   3.749,     5.4
   544.0,0.001508,   3.749,     5.4
   544.2,0.001576,   3.749,     5.4
   544.4,0.001641,   3.749,     5.4
   544.6,0.001622,   3.749,     5.4
   544.8,0.001618,   3.749,     5.4
   545.0,0.001646,   3.749,     5.5
   545.2,0.001631,   3.749,     5.5
   545.4,0.001545,   3.749,     5.5
   545.6,0.001508,   3.749,     5.5
   545.8,0.001476,   3.749,     5.5
   546.0,0.001476,   3.749,     5.5
   546.2,0.001512,   3.749,     5.5
   546.4,0.001542,   3.749,     5.5
   546.6,0.001567,   3.749,     5.5
   546.8,0.001588,   3.749,     5.5
   547.0,0.001573,   3.749,     5.5
   547.2,0.001543,   3.749,     5.5
   547.4,0.001544,   3.749,     5.5
   547.6,0.001550,   3.749,     5.5
   547.8,0.001597,   3.749,     5.5
   548.0,0.001602,   3.763,     5.5
   548.2,0.001606,   3.749,     5.5
   548.4,0.001612,   3.749,     5.5
   548.6,0.001582,   3.749,     5.5
   548.8,0.001530,   3.749,     5.5
   549.0,0.001503,   3.763,     5.5
   549.2,0.001474,   3.763,     5.5
   549.4,0.001552,   3.763,     5.5
   549.6,0.001633,   3.763,     5.5
   549.8,0.001640,   3.763,     5.5
   550.0,0.001630,   3.763,     5.5
   550.2,0.001607,   3.763,     5.5
   550.4,0.001616,   3.763,     5.5
   550.6,0.001664,   3.763,     5.5
   550.8,0.001677,   3.763,     5.5
