Run Name,221004 ABm1-40 10.7.19
Run Date,02:22:41 PM   10-04-22
Method Name,Superdex75_10/300 SEC
Export Format Version, 1.00
Method ID, 2601
Points/Second, 5.00
Number of Records,  12295
Offset from Run Start Time,00:00:00
Run End Time,00:41:00
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,UV,Conductivity,Volume
  1456.6,0.004278,   3.763,    14.6
  1456.8,0.004331,   3.763,    14.6
  1457.0,0.004300,   3.763,    14.6
  1457.2,0.004256,   3.763,    14.6
  1457.4,0.004210,   3.763,    14.6
  1457.6,0.004185,   3.763,    14.6
  1457.8,0.004124,   3.763,    14.6
  1458.0,0.004088,   3.763,    14.6
  1458.2,0.004052,   3.749,    14.6
  1458.4,0.003999,   3.749,    14.6
  1458.6,0.003943,   3.763,    14.6
  1458.8,0.003936,   3.749,    14.6
  1459.0,0.004010,   3.763,    14.6
  1459.2,0.004009,   3.763,    14.6
  1459.4,0.004037,   3.763,    14.6
  1459.6,0.004063,   3.763,    14.6
  1459.8,0.004106,   3.763,    14.6
  1460.0,0.004165,   3.763,    14.6
  1460.2,0.004207,   3.763,    14.6
  1460.4,0.004219,   3.763,    14.6
  1460.6,0.004246,   3.763,    14.6
  1460.8,0.004299,   3.763,    14.6
  1461.0,0.004360,   3.763,    14.6
  1461.2,0.004421,   3.763,    14.6
  1461.4,0.004404,   3.763,    14.6
  1461.6,0.004404,   3.763,    14.6
  1461.8,0.004401,   3.763,    14.6
  1462.0,0.004404,   3.763,    14.6
  1462.2,0.004416,   3.763,    14.6
  1462.4,0.004384,   3.763,    14.6
  1462.6,0.004308,   3.763,    14.6
  1462.8,0.004204,   3.763,    14.6
  1463.0,0.004106,   3.763,    14.6
  1463.2,0.004056,   3.763,    14.6
  1463.4,0.004023,   3.763,    14.6
  1463.6,0.003951,   3.763,    14.6
  1463.8,0.003893,   3.763,    14.6
  1464.0,0.003901,   3.763,    14.6
  1464.2,0.003942,   3.763,    14.6
  1464.4,0.003978,   3.763,    14.6
  1464.6,0.003985,   3.763,    14.6
  1464.8,0.004000,   3.763,    14.6
  1465.0,0.004031,   3.763,    14.7
  1465.2,0.004114,   3.763,    14.7
  1465.4,0.004177,   3.763,    14.7
  1465.6,0.004213,   3.763,    14.7
  1465.8,0.004242,   3.763,    14.7
  1466.0,0.004242,   3.763,    14.7
  1466.2,0.004232,   3.763,    14.7
  1466.4,0.004200,   3.763,    14.7
  1466.6,0.004122,   3.763,    14.7
  1466.8,0.004077,   3.763,    14.7
  1467.0,0.004021,   3.763,    14.7
  1467.2,0.003964,   3.763,    14.7
  1467.4,0.003935,   3.776,    14.7
  1467.6,0.003884,   3.776,    14.7
  1467.8,0.003844,   3.776,    14.7
  1468.0,0.003808,   3.776,    14.7
  1468.2,0.003806,   3.776,    14.7
  1468.4,0.003811,   3.776,    14.7
  1468.6,0.003808,   3.776,    14.7
  1468.8,0.003763,   3.776,    14.7
  1469.0,0.003752,   3.776,    14.7
  1469.2,0.003707,   3.776,    14.7
  1469.4,0.003675,   3.776,    14.7
  1469.6,0.003681,   3.776,    14.7
  1469.8,0.003729,   3.776,    14.7
  1470.0,0.003804,   3.776,    14.7
  1470.2,0.003842,   3.776,    14.7
  1470.4,0.003830,   3.776,    14.7
  1470.6,0.003779,   3.776,    14.7
  1470.8,0.003768,   3.776,    14.7
  1471.0,0.003805,   3.776,    14.7
  1471.2,0.003899,   3.776,    14.7
  1471.4,0.004003,   3.776,    14.7
  1471.6,0.004116,   3.776,    14.7
  1471.8,0.004217,   3.776,    14.7
  1472.0,0.004296,   3.776,    14.7
  1472.2,0.004370,   3.776,    14.7
  1472.4,0.004401,   3.776,    14.7
  1472.6,0.004413,   3.763,    14.7
  1472.8,0.004498,   3.763,    14.7
  1473.0,0.004503,   3.763,    14.7
  1473.2,0.004463,   3.763,    14.7
  1473.4,0.004389,   3.763,    14.7
  1473.6,0.004364,   3.763,    14.7
  1473.8,0.004324,   3.763,    14.7
  1474.0,0.004299,   3.763,    14.7
  1474.2,0.004278,   3.763,    14.7
  1474.4,0.004240,   3.763,    14.7
  1474.6,0.004184,   3.763,    14.7
  1474.8,0.004126,   3.763,    14.7
  1475.0,0.004116,   3.763,    14.8
  1475.2,0.004049,   3.763,    14.8
  1475.4,0.004066,   3.763,    14.8
  1475.6,0.004133,   3.763,    14.8
  1475.8,0.004170,   3.763,    14.8
  1476.0,0.004152,   3.763,    14.8
  1476.2,0.004155,   3.763,    14.8
  1476.4,0.004120,   3.763,    14.8
  1476.6,0.004117,   3.763,    14.8
  1476.8,0.004144,   3.763,    14.8
  1477.0,0.004163,   3.763,    14.8
  1477.2,0.004248,   3.763,    14.8
  1477.4,0.004333,   3.763,    14.8
  1477.6,0.004352,   3.763,    14.8
  1477.8,0.004322,   3.763,    14.8
  1478.0,0.004253,   3.763,    14.8
  1478.2,0.004212,   3.763,    14.8
  1478.4,0.004156,   3.763,    14.8
  1478.6,0.004147,   3.763,    14.8
  1478.8,0.004158,   3.763,    14.8
  1479.0,0.004181,   3.763,    14.8
  1479.2,0.004193,   3.763,    14.8
  1479.4,0.004180,   3.763,    14.8
  1479.6,0.004098,   3.763,    14.8
  1479.8,0.004029,   3.763,    14.8
  1480.0,0.003994,   3.763,    14.8
  1480.2,0.003960,   3.763,    14.8
  1480.4,0.003981,   3.763,    14.8
  1480.6,0.003966,   3.763,    14.8
  1480.8,0.004030,   3.763,    14.8
  1481.0,0.004032,   3.763,    14.8
  1481.2,0.004048,   3.763,    14.8
  1481.4,0.004058,   3.763,    14.8
  1481.6,0.004048,   3.763,    14.8
  1481.8,0.003995,   3.763,    14.8
  1482.0,0.003922,   3.763,    14.8
  1482.2,0.003842,   3.763,    14.8
  1482.4,0.003790,   3.763,    14.8
  1482.6,0.003826,   3.763,    14.8
  1482.8,0.003798,   3.763,    14.8
  1483.0,0.003801,   3.763,    14.8
  1483.2,0.003736,   3.763,    14.8
  1483.4,0.003680,   3.763,    14.8
  1483.6,0.003573,   3.763,    14.8
  1483.8,0.003445,   3.763,    14.8
  1484.0,0.003324,   3.763,    14.8
  1484.2,0.003275,   3.763,    14.8
  1484.4,0.003269,   3.763,    14.8
  1484.6,0.003266,   3.763,    14.8
  1484.8,0.003275,   3.763,    14.8
  1485.0,0.003271,   3.763,    14.9
  1485.2,0.003328,   3.763,    14.9
  1485.4,0.003395,   3.763,    14.9
  1485.6,0.003467,   3.763,    14.9
  1485.8,0.003522,   3.763,    14.9
  1486.0,0.003582,   3.763,    14.9
  1486.2,0.003613,   3.763,    14.9
  1486.4,0.003655,   3.763,    14.9
  1486.6,0.003727,   3.763,    14.9
  1486.8,0.003788,   3.763,    14.9
  1487.0,0.003837,   3.763,    14.9
  1487.2,0.003876,   3.763,    14.9
  1487.4,0.003904,   3.763,    14.9
  1487.6,0.003905,   3.763,    14.9
  1487.8,0.003900,   3.763,    14.9
  1488.0,0.003893,   3.763,    14.9
  1488.2,0.003892,   3.763,    14.9
  1488.4,0.003908,   3.763,    14.9
  1488.6,0.003972,   3.763,    14.9
  1488.8,0.004041,   3.763,    14.9
  1489.0,0.004027,   3.763,    14.9
  1489.2,0.004038,   3.763,    14.9
  1489.4,0.004037,   3.763,    14.9
  1489.6,0.004017,   3.763,    14.9
  1489.8,0.004052,   3.763,    14.9
  1490.0,0.004092,   3.763,    14.9
  1490.2,0.004156,   3.763,    14.9
  1490.4,0.004211,   3.763,    14.9
  1490.6,0.004293,   3.763,    14.9
  1490.8,0.004347,   3.763,    14.9
  1491.0,0.004393,   3.763,    14.9
  1491.2,0.004490,   3.763,    14.9
  1491.4,0.004600,   3.763,    14.9
  1491.6,0.004626,   3.763,    14.9
  1491.8,0.004651,   3.763,    14.9
  1492.0,0.004664,   3.763,    14.9
  1492.2,0.004626,   3.763,    14.9
  1492.4,0.004549,   3.763,    14.9
  1492.6,0.004436,   3.763,    14.9
  1492.8,0.004334,   3.763,    14.9
  1493.0,0.004225,   3.763,    14.9
  1493.2,0.004204,   3.763,    14.9
  1493.4,0.004245,   3.763,    14.9
  1493.6,0.004216,   3.763,    14.9
  1493.8,0.004172,   3.763,    14.9
  1494.0,0.004152,   3.763,    14.9
  1494.2,0.004131,   3.763,    14.9
  1494.4,0.004135,   3.763,    14.9
  1494.6,0.004103,   3.763,    14.9
  1494.8,0.004086,   3.763,    14.9
  1495.0,0.004071,   3.763,    15.0
  1495.2,0.004081,   3.763,    15.0
  1495.4,0.004115,   3.763,    15.0
  1495.6,0.004071,   3.763,    15.0
  1495.8,0.003975,   3.763,    15.0
  1496.0,0.003881,   3.763,    15.0
  1496.2,0.003861,   3.763,    15.0
  1496.4,0.003892,   3.763,    15.0
  1496.6,0.003945,   3.763,    15.0
  1496.8,0.004010,   3.763,    15.0
  1497.0,0.004063,   3.763,    15.0
  1497.2,0.004080,   3.763,    15.0
  1497.4,0.004097,   3.763,    15.0
  1497.6,0.004108,   3.763,    15.0
  1497.8,0.004092,   3.763,    15.0
  1498.0,0.004136,   3.763,    15.0
  1498.2,0.004192,   3.763,    15.0
  1498.4,0.004268,   3.763,    15.0
  1498.6,0.004302,   3.763,    15.0
  1498.8,0.004303,   3.763,    15.0
  1499.0,0.004272,   3.763,    15.0
  1499.2,0.004231,   3.763,    15.0
  1499.4,0.004207,   3.763,    15.0
  1499.6,0.004230,   3.763,    15.0
  1499.8,0.004263,   3.763,    15.0
  1500.0,0.004297,   3.763,    15.0
  1500.2,0.004333,   3.763,    15.0
  1500.4,0.004297,   3.763,    15.0
  1500.6,0.004235,   3.763,    15.0
  1500.8,0.004138,   3.763,    15.0
  1501.0,0.004054,   3.763,    15.0
  1501.2,0.004014,   3.763,    15.0
  1501.4,0.004000,   3.763,    15.0
  1501.6,0.004010,   3.763,    15.0
  1501.8,0.003987,   3.763,    15.0
  1502.0,0.003946,   3.763,    15.0
  1502.2,0.003910,   3.763,    15.0
  1502.4,0.003862,   3.763,    15.0
  1502.6,0.003793,   3.763,    15.0
  1502.8,0.003763,   3.763,    15.0
  1503.0,0.003725,   3.763,    15.0
  1503.2,0.003735,   3.763,    15.0
  1503.4,0.003759,   3.763,    15.0
  1503.6,0.003763,   3.763,    15.0
  1503.8,0.003788,   3.763,    15.0
  1504.0,0.003827,   3.763,    15.0
  1504.2,0.003925,   3.763,    15.0
  1504.4,0.003993,   3.763,    15.0
  1504.6,0.004003,   3.749,    15.0
  1504.8,0.003989,   3.749,    15.0
  1505.0,0.003984,   3.749,    15.1
  1505.2,0.003977,   3.763,    15.1
  1505.4,0.003982,   3.763,    15.1
  1505.6,0.003991,   3.763,    15.1
  1505.8,0.003966,   3.763,    15.1
  1506.0,0.003976,   3.763,    15.1
  1506.2,0.003973,   3.763,    15.1
  1506.4,0.003971,   3.763,    15.1
  1506.6,0.003917,   3.763,    15.1
  1506.8,0.003951,   3.763,    15.1
  1507.0,0.004015,   3.763,    15.1
  1507.2,0.004097,   3.763,    15.1
  1507.4,0.004163,   3.763,    15.1
  1507.6,0.004214,   3.763,    15.1
  1507.8,0.004251,   3.763,    15.1
  1508.0,0.004265,   3.763,    15.1
  1508.2,0.004275,   3.763,    15.1
  1508.4,0.004223,   3.763,    15.1
  1508.6,0.004224,   3.763,    15.1
  1508.8,0.004253,   3.763,    15.1
  1509.0,0.004290,   3.763,    15.1
  1509.2,0.004259,   3.763,    15.1
  1509.4,0.004223,   3.763,    15.1
  1509.6,0.004166,   3.763,    15.1
  1509.8,0.004122,   3.763,    15.1
  1510.0,0.004117,   3.749,    15.1
  1510.2,0.004124,   3.763,    15.1
  1510.4,0.004116,   3.763,    15.1
  1510.6,0.004147,   3.749,    15.1
  1510.8,0.004210,   3.749,    15.1
  1511.0,0.004210,   3.749,    15.1
  1511.2,0.004148,   3.749,    15.1
  1511.4,0.004108,   3.749,    15.1
  1511.6,0.004018,   3.749,    15.1
  1511.8,0.003976,   3.749,    15.1
  1512.0,0.003977,   3.749,    15.1
  1512.2,0.004033,   3.749,    15.1
  1512.4,0.004036,   3.749,    15.1
  1512.6,0.004007,   3.749,    15.1
  1512.8,0.004016,   3.749,    15.1
  1513.0,0.004003,   3.749,    15.1
  1513.2,0.004021,   3.749,    15.1
  1513.4,0.004032,   3.749,    15.1
  1513.6,0.004033,   3.749,    15.1
  1513.8,0.003993,   3.749,    15.1
  1514.0,0.003993,   3.749,    15.1
  1514.2,0.003974,   3.749,    15.1
  1514.4,0.004057,   3.749,    15.1
  1514.6,0.004085,   3.749,    15.1
  1514.8,0.004118,   3.749,    15.1
  1515.0,0.004144,   3.749,    15.2
  1515.2,0.004151,   3.749,    15.2
  1515.4,0.004146,   3.749,    15.2
  1515.6,0.004108,   3.749,    15.2
  1515.8,0.004087,   3.749,    15.2
  1516.0,0.004089,   3.749,    15.2
  1516.2,0.004179,   3.749,    15.2
  1516.4,0.004328,   3.749,    15.2
  1516.6,0.004484,   3.749,    15.2
  1516.8,0.004434,   3.749,    15.2
  1517.0,0.004343,   3.749,    15.2
  1517.2,0.004269,   3.749,    15.2
  1517.4,0.004250,   3.749,    15.2
  1517.6,0.004242,   3.749,    15.2
  1517.8,0.004310,   3.749,    15.2
  1518.0,0.004377,   3.749,    15.2
  1518.2,0.004432,   3.749,    15.2
  1518.4,0.004475,   3.749,    15.2
  1518.6,0.004489,   3.749,    15.2
  1518.8,0.004448,   3.749,    15.2
  1519.0,0.004382,   3.749,    15.2
  1519.2,0.004354,   3.749,    15.2
  1519.4,0.004402,   3.749,    15.2
  1519.6,0.004473,   3.749,    15.2
  1519.8,0.004558,   3.749,    15.2
  1520.0,0.004538,   3.749,    15.2
  1520.2,0.004446,   3.749,    15.2
  1520.4,0.004372,   3.749,    15.2
  1520.6,0.004347,   3.749,    15.2
  1520.8,0.004352,   3.763,    15.2
  1521.0,0.004292,   3.763,    15.2
  1521.2,0.004211,   3.763,    15.2
  1521.4,0.004150,   3.763,    15.2
  1521.6,0.004153,   3.763,    15.2
  1521.8,0.004155,   3.763,    15.2
  1522.0,0.004167,   3.763,    15.2
  1522.2,0.004109,   3.763,    15.2
  1522.4,0.004117,   3.749,    15.2
  1522.6,0.004159,   3.763,    15.2
  1522.8,0.004183,   3.749,    15.2
  1523.0,0.004199,   3.763,    15.2
  1523.2,0.004170,   3.749,    15.2
  1523.4,0.004185,   3.749,    15.2
  1523.6,0.004223,   3.749,    15.2
  1523.8,0.004240,   3.749,    15.2
  1524.0,0.004279,   3.749,    15.2
  1524.2,0.004229,   3.749,    15.2
  1524.4,0.004229,   3.749,    15.2
  1524.6,0.004255,   3.749,    15.2
  1524.8,0.004281,   3.749,    15.2
  1525.0,0.004295,   3.749,    15.3
  1525.2,0.004294,   3.749,    15.3
  1525.4,0.004294,   3.749,    15.3
  1525.6,0.004286,   3.749,    15.3
  1525.8,0.004315,   3.749,    15.3
  1526.0,0.004360,   3.749,    15.3
  1526.2,0.004410,   3.749,    15.3
  1526.4,0.004421,   3.749,    15.3
  1526.6,0.004412,   3.749,    15.3
  1526.8,0.004331,   3.749,    15.3
  1527.0,0.004259,   3.749,    15.3
  1527.2,0.004242,   3.749,    15.3
  1527.4,0.004239,   3.749,    15.3
  1527.6,0.004275,   3.749,    15.3
  1527.8,0.004238,   3.749,    15.3
  1528.0,0.004232,   3.749,    15.3
  1528.2,0.004197,   3.749,    15.3
  1528.4,0.004188,   3.749,    15.3
  1528.6,0.004193,   3.749,    15.3
  1528.8,0.004198,   3.749,    15.3
  1529.0,0.004275,   3.749,    15.3
  1529.2,0.004345,   3.749,    15.3
  1529.4,0.004414,   3.749,    15.3
  1529.6,0.004443,   3.749,    15.3
  1529.8,0.004451,   3.749,    15.3
  1530.0,0.004423,   3.749,    15.3
  1530.2,0.004448,   3.749,    15.3
  1530.4,0.004420,   3.749,    15.3
  1530.6,0.004355,   3.749,    15.3
  1530.8,0.004274,   3.749,    15.3
  1531.0,0.004174,   3.749,    15.3
  1531.2,0.004069,   3.749,    15.3
  1531.4,0.004004,   3.749,    15.3
  1531.6,0.003946,   3.749,    15.3
  1531.8,0.003914,   3.749,    15.3
  1532.0,0.003888,   3.749,    15.3
  1532.2,0.003904,   3.749,    15.3
  1532.4,0.003950,   3.749,    15.3
  1532.6,0.003954,   3.749,    15.3
  1532.8,0.004005,   3.749,    15.3
  1533.0,0.004027,   3.749,    15.3
  1533.2,0.004045,   3.749,    15.3
  1533.4,0.004097,   3.749,    15.3
  1533.6,0.004175,   3.749,    15.3
  1533.8,0.004245,   3.749,    15.3
  1534.0,0.004324,   3.749,    15.3
  1534.2,0.004364,   3.749,    15.3
  1534.4,0.004386,   3.749,    15.3
  1534.6,0.004389,   3.749,    15.3
  1534.8,0.004404,   3.749,    15.3
  1535.0,0.004438,   3.749,    15.4
  1535.2,0.004438,   3.749,    15.4
  1535.4,0.004495,   3.749,    15.4
  1535.6,0.004550,   3.749,    15.4
  1535.8,0.004616,   3.749,    15.4
  1536.0,0.004678,   3.749,    15.4
  1536.2,0.004709,   3.749,    15.4
  1536.4,0.004747,   3.749,    15.4
  1536.6,0.004802,   3.749,    15.4
  1536.8,0.004829,   3.736,    15.4
  1537.0,0.004815,   3.736,    15.4
  1537.2,0.004775,   3.736,    15.4
  1537.4,0.004745,   3.736,    15.4
  1537.6,0.004805,   3.736,    15.4
  1537.8,0.004882,   3.736,    15.4
  1538.0,0.004940,   3.736,    15.4
  1538.2,0.004956,   3.736,    15.4
  1538.4,0.004948,   3.736,    15.4
  1538.6,0.004926,   3.736,    15.4
  1538.8,0.004857,   3.736,    15.4
  1539.0,0.004794,   3.736,    15.4
  1539.2,0.004750,   3.736,    15.4
  1539.4,0.004722,   3.736,    15.4
  1539.6,0.004668,   3.736,    15.4
  1539.8,0.004612,   3.736,    15.4
  1540.0,0.004498,   3.736,    15.4
  1540.2,0.004385,   3.736,    15.4
  1540.4,0.004305,   3.736,    15.4
  1540.6,0.004253,   3.736,    15.4
  1540.8,0.004199,   3.736,    15.4
  1541.0,0.004143,   3.736,    15.4
  1541.2,0.004166,   3.736,    15.4
  1541.4,0.004161,   3.736,    15.4
  1541.6,0.004185,   3.736,    15.4
  1541.8,0.004212,   3.736,    15.4
  1542.0,0.004274,   3.736,    15.4
  1542.2,0.004349,   3.736,    15.4
  1542.4,0.004368,   3.736,    15.4
  1542.6,0.004385,   3.736,    15.4
  1542.8,0.004383,   3.736,    15.4
  1543.0,0.004358,   3.736,    15.4
  1543.2,0.004385,   3.736,    15.4
  1543.4,0.004413,   3.736,    15.4
  1543.6,0.004431,   3.736,    15.4
  1543.8,0.004510,   3.736,    15.4
  1544.0,0.004515,   3.736,    15.4
  1544.2,0.004526,   3.736,    15.4
  1544.4,0.004522,   3.736,    15.4
  1544.6,0.004511,   3.736,    15.4
  1544.8,0.004581,   3.736,    15.4
  1545.0,0.004654,   3.736,    15.5
  1545.2,0.004760,   3.736,    15.5
  1545.4,0.004891,   3.736,    15.5
  1545.6,0.004984,   3.736,    15.5
  1545.8,0.005033,   3.736,    15.5
  1546.0,0.005016,   3.736,    15.5
  1546.2,0.004946,   3.736,    15.5
  1546.4,0.004979,   3.736,    15.5
  1546.6,0.004985,   3.736,    15.5
  1546.8,0.004992,   3.736,    15.5
  1547.0,0.004950,   3.736,    15.5
  1547.2,0.004867,   3.736,    15.5
  1547.4,0.004790,   3.736,    15.5
  1547.6,0.004720,   3.736,    15.5
  1547.8,0.004625,   3.736,    15.5
  1548.0,0.004512,   3.736,    15.5
  1548.2,0.004486,   3.736,    15.5
  1548.4,0.004482,   3.736,    15.5
  1548.6,0.004492,   3.736,    15.5
  1548.8,0.004456,   3.736,    15.5
  1549.0,0.004404,   3.736,    15.5
  1549.2,0.004361,   3.736,    15.5
  1549.4,0.004381,   3.736,    15.5
  1549.6,0.004446,   3.749,    15.5
  1549.8,0.004481,   3.736,    15.5
  1550.0,0.004477,   3.736,    15.5
  1550.2,0.004475,   3.736,    15.5
  1550.4,0.004529,   3.736,    15.5
  1550.6,0.004606,   3.736,    15.5
  1550.8,0.004673,   3.736,    15.5
  1551.0,0.004731,   3.736,    15.5
  1551.2,0.004787,   3.736,    15.5
  1551.4,0.004821,   3.736,    15.5
  1551.6,0.004840,   3.736,    15.5
  1551.8,0.004825,   3.736,    15.5
  1552.0,0.004791,   3.736,    15.5
  1552.2,0.004791,   3.736,    15.5
  1552.4,0.004784,   3.736,    15.5
  1552.6,0.004795,   3.736,    15.5
  1552.8,0.004771,   3.736,    15.5
  1553.0,0.004693,   3.736,    15.5
  1553.2,0.004636,   3.736,    15.5
  1553.4,0.004565,   3.736,    15.5
  1553.6,0.004513,   3.736,    15.5
  1553.8,0.004536,   3.736,    15.5
  1554.0,0.004589,   3.736,    15.5
  1554.2,0.004645,   3.736,    15.5
  1554.4,0.004690,   3.736,    15.5
  1554.6,0.004715,   3.736,    15.5
  1554.8,0.004756,   3.736,    15.5
  1555.0,0.004797,   3.736,    15.6
  1555.2,0.004808,   3.736,    15.6
  1555.4,0.004822,   3.736,    15.6
  1555.6,0.004816,   3.736,    15.6
  1555.8,0.004853,   3.736,    15.6
  1556.0,0.004883,   3.736,    15.6
  1556.2,0.004868,   3.736,    15.6
  1556.4,0.004852,   3.736,    15.6
  1556.6,0.004860,   3.736,    15.6
  1556.8,0.004870,   3.736,    15.6
  1557.0,0.004864,   3.736,    15.6
  1557.2,0.004785,   3.736,    15.6
  1557.4,0.004708,   3.736,    15.6
  1557.6,0.004697,   3.736,    15.6
  1557.8,0.004718,   3.736,    15.6
  1558.0,0.004758,   3.736,    15.6
  1558.2,0.004679,   3.736,    15.6
  1558.4,0.004617,   3.736,    15.6
  1558.6,0.004613,   3.736,    15.6
  1558.8,0.004577,   3.736,    15.6
  1559.0,0.004561,   3.736,    15.6
  1559.2,0.004524,   3.736,    15.6
  1559.4,0.004456,   3.736,    15.6
  1559.6,0.004504,   3.736,    15.6
  1559.8,0.004554,   3.736,    15.6
  1560.0,0.004570,   3.736,    15.6
  1560.2,0.004573,   3.736,    15.6
  1560.4,0.004546,   3.736,    15.6
  1560.6,0.004621,   3.736,    15.6
  1560.8,0.004708,   3.736,    15.6
  1561.0,0.004736,   3.736,    15.6
  1561.2,0.004786,   3.736,    15.6
  1561.4,0.004806,   3.736,    15.6
  1561.6,0.004833,   3.736,    15.6
  1561.8,0.004883,   3.736,    15.6
  1562.0,0.004883,   3.736,    15.6
  1562.2,0.004859,   3.736,    15.6
  1562.4,0.004781,   3.736,    15.6
  1562.6,0.004757,   3.736,    15.6
  1562.8,0.004794,   3.736,    15.6
  1563.0,0.004816,   3.736,    15.6
  1563.2,0.004824,   3.736,    15.6
  1563.4,0.004853,   3.736,    15.6
  1563.6,0.004884,   3.736,    15.6
  1563.8,0.004916,   3.736,    15.6
  1564.0,0.004959,   3.736,    15.6
  1564.2,0.005015,   3.736,    15.6
  1564.4,0.005051,   3.736,    15.6
  1564.6,0.005062,   3.736,    15.6
  1564.8,0.005147,   3.736,    15.6
  1565.0,0.005134,   3.736,    15.7
  1565.2,0.005081,   3.736,    15.7
  1565.4,0.005002,   3.736,    15.7
  1565.6,0.004907,   3.736,    15.7
  1565.8,0.004806,   3.736,    15.7
  1566.0,0.004737,   3.736,    15.7
  1566.2,0.004676,   3.736,    15.7
  1566.4,0.004624,   3.736,    15.7
  1566.6,0.004604,   3.736,    15.7
  1566.8,0.004624,   3.736,    15.7
  1567.0,0.004690,   3.736,    15.7
  1567.2,0.004740,   3.736,    15.7
  1567.4,0.004768,   3.736,    15.7
  1567.6,0.004786,   3.736,    15.7
  1567.8,0.004843,   3.736,    15.7
  1568.0,0.004874,   3.736,    15.7
  1568.2,0.004912,   3.736,    15.7
  1568.4,0.004939,   3.736,    15.7
  1568.6,0.004956,   3.736,    15.7
  1568.8,0.004963,   3.736,    15.7
  1569.0,0.004941,   3.736,    15.7
  1569.2,0.004892,   3.736,    15.7
  1569.4,0.004836,   3.736,    15.7
  1569.6,0.004802,   3.736,    15.7
  1569.8,0.004818,   3.736,    15.7
  1570.0,0.004818,   3.736,    15.7
  1570.2,0.004787,   3.736,    15.7
  1570.4,0.004773,   3.736,    15.7
  1570.6,0.004853,   3.736,    15.7
  1570.8,0.004810,   3.736,    15.7
  1571.0,0.004793,   3.736,    15.7
  1571.2,0.004774,   3.736,    15.7
  1571.4,0.004776,   3.736,    15.7
  1571.6,0.004789,   3.736,    15.7
  1571.8,0.004784,   3.736,    15.7
  1572.0,0.004747,   3.736,    15.7
  1572.2,0.004707,   3.736,    15.7
  1572.4,0.004712,   3.736,    15.7
  1572.6,0.004770,   3.736,    15.7
  1572.8,0.004857,   3.736,    15.7
  1573.0,0.004851,   3.736,    15.7
  1573.2,0.004931,   3.736,    15.7
  1573.4,0.004968,   3.736,    15.7
  1573.6,0.004998,   3.736,    15.7
  1573.8,0.005013,   3.736,    15.7
  1574.0,0.005039,   3.736,    15.7
  1574.2,0.005078,   3.736,    15.7
  1574.4,0.005068,   3.736,    15.7
  1574.6,0.005016,   3.736,    15.7
  1574.8,0.004942,   3.736,    15.7
  1575.0,0.004832,   3.736,    15.8
  1575.2,0.004751,   3.736,    15.8
  1575.4,0.004692,   3.736,    15.8
  1575.6,0.004660,   3.736,    15.8
  1575.8,0.004634,   3.736,    15.8
  1576.0,0.004629,   3.736,    15.8
  1576.2,0.004632,   3.736,    15.8
  1576.4,0.004608,   3.736,    15.8
  1576.6,0.004592,   3.736,    15.8
  1576.8,0.004612,   3.736,    15.8
  1577.0,0.004705,   3.736,    15.8
  1577.2,0.004823,   3.749,    15.8
  1577.4,0.004927,   3.736,    15.8
  1577.6,0.004994,   3.749,    15.8
  1577.8,0.004991,   3.749,    15.8
  1578.0,0.004983,   3.736,    15.8
  1578.2,0.004937,   3.736,    15.8
  1578.4,0.004873,   3.736,    15.8
  1578.6,0.004797,   3.736,    15.8
  1578.8,0.004743,   3.736,    15.8
  1579.0,0.004726,   3.736,    15.8
  1579.2,0.004798,   3.736,    15.8
  1579.4,0.004866,   3.736,    15.8
  1579.6,0.004913,   3.736,    15.8
  1579.8,0.004951,   3.736,    15.8
  1580.0,0.004909,   3.736,    15.8
  1580.2,0.004917,   3.736,    15.8
  1580.4,0.004915,   3.736,    15.8
  1580.6,0.004969,   3.736,    15.8
  1580.8,0.005054,   3.736,    15.8
  1581.0,0.005134,   3.736,    15.8
  1581.2,0.005201,   3.736,    15.8
  1581.4,0.005217,   3.736,    15.8
  1581.6,0.005144,   3.736,    15.8
  1581.8,0.005018,   3.736,    15.8
  1582.0,0.004879,   3.736,    15.8
  1582.2,0.004788,   3.736,    15.8
  1582.4,0.004788,   3.736,    15.8
  1582.6,0.004820,   3.736,    15.8
  1582.8,0.004844,   3.736,    15.8
  1583.0,0.004867,   3.736,    15.8
  1583.2,0.004874,   3.736,    15.8
  1583.4,0.004851,   3.736,    15.8
  1583.6,0.004817,   3.736,    15.8
  1583.8,0.004753,   3.736,    15.8
  1584.0,0.004730,   3.736,    15.8
  1584.2,0.004731,   3.736,    15.8
  1584.4,0.004778,   3.736,    15.8
  1584.6,0.004789,   3.736,    15.8
  1584.8,0.004737,   3.736,    15.8
  1585.0,0.004643,   3.736,    15.9
  1585.2,0.004552,   3.736,    15.9
  1585.4,0.004456,   3.736,    15.9
  1585.6,0.004356,   3.736,    15.9
  1585.8,0.004355,   3.736,    15.9
  1586.0,0.004429,   3.736,    15.9
  1586.2,0.004508,   3.736,    15.9
  1586.4,0.004502,   3.736,    15.9
  1586.6,0.004503,   3.736,    15.9
  1586.8,0.004505,   3.736,    15.9
  1587.0,0.004504,   3.736,    15.9
